segment,month_name,total_sales,total_profit
Corporate,Oct,406268.0,70923.0
Home Office,Jul,276154.0,47818.0
Consumer,Jul,625868.0,109798.0
Corporate,Mar,381165.0,64762.0
Consumer,Nov,603939.0,103930.0
Home Office,Aug,214561.0,36054.0
Consumer,Aug,666713.0,121633.0
Corporate,Aug,364484.0,63788.0
Home Office,Apr,219583.0,39084.0
Consumer,Jun,657491.0,115372.0
Consumer,May,646679.0,114186.0
Home Office,Sep,203290.0,33808.0
Corporate,Jul,354835.0,64389.0
Corporate,Dec,473710.0,86157.0
Corporate,May,412714.0,72453.0
Corporate,Apr,406459.0,71634.0
Home Office,May,246870.0,45752.0
Home Office,Jan,264504.0,48051.0
Home Office,Jun,223229.0,40270.0
Consumer,Sep,669654.0,116493.0
Home Office,Mar,268704.0,44343.0
Consumer,Apr,663906.0,118860.0
Home Office,Nov,240260.0,41870.0
Home Office,Oct,269431.0,47225.0
Consumer,Dec,741171.0,131428.0
Corporate,Nov,448748.0,78326.0
Corporate,Sep,354149.0,62227.0
Corporate,Feb,366550.0,62346.0
Home Office,Feb,218244.0,39118.0
Consumer,Mar,683493.0,120471.0
Consumer,Oct,675186.0,116382.0
Corporate,Jan,443086.0,78068.0
Consumer,Jan,669633.0,122925.0
Corporate,Jun,372108.0,66718.0
Home Office,Dec,251451.0,42577.0
Consumer,Feb,602682.0,107054.0
