region,month_name,total_sales
South,Mar,227502.0
South,Jan,210105.0
East,Apr,327188.0
East,Nov,333917.0
Central,May,287232.0
East,Mar,300860.0
Central,Oct,247152.0
South,Nov,176696.0
Central,Apr,273369.0
South,Jul,156907.0
Central,Mar,298300.0
East,Jan,317317.0
West,Apr,315605.0
East,Sep,290170.0
South,Sep,197726.0
West,Aug,312440.0
Central,Nov,272219.0
South,Feb,214505.0
West,Mar,344547.0
South,Dec,233979.0
East,Feb,300181.0
West,Dec,384345.0
West,Sep,311939.0
Central,Sep,263458.0
South,Aug,210769.0
East,Jun,270972.0
West,Jan,390283.0
South,Apr,178064.0
Central,Dec,290827.0
West,Oct,350189.0
Central,Jun,261281.0
Central,Aug,230317.0
East,Oct,348388.0
West,Jun,334002.0
West,Jul,328821.0
West,Nov,328297.0
East,Dec,347947.0
South,Jun,189366.0
East,Jul,305146.0
East,May,284018.0
South,Oct,214833.0
Central,Jul,258796.0
Central,Jan,271220.0
East,Aug,333206.0
Central,Feb,264651.0
South,May,206197.0
West,May,339076.0
West,Feb,273809.0
