category,month,total_sales,total_profit
Furniture,Sep,231529.0,40261.0
Furniture,Oct,201506.0,36859.0
Furniture,Mar,244185.0,43863.0
Office Supplies,Feb,585268.0,103957.0
Technology,Jul,218287.0,39349.0
Office Supplies,Dec,705002.0,126581.0
Furniture,Aug,204933.0,36689.0
Office Supplies,Jul,572307.0,102630.0
Office Supplies,Jun,512561.0,92254.0
Technology,Sep,186044.0,32159.0
Technology,Dec,237827.0,41624.0
Technology,Jun,252547.0,45438.0
Office Supplies,Jan,659088.0,119573.0
Technology,Aug,213915.0,37258.0
Technology,Oct,261919.0,43098.0
Technology,Jan,239734.0,44857.0
Office Supplies,Mar,633786.0,107284.0
Office Supplies,Aug,570019.0,104347.0
Office Supplies,Sep,581264.0,99782.0
Office Supplies,Oct,626866.0,107595.0
Furniture,Nov,201869.0,34550.0
Office Supplies,Nov,573158.0,98617.0
Technology,May,215916.0,36456.0
Furniture,Feb,176358.0,32858.0
Office Supplies,Apr,560137.0,100418.0
Furniture,Jan,195896.0,34450.0
Furniture,Jun,197590.0,35676.0
Technology,Nov,253812.0,44439.0
Technology,Mar,215688.0,38041.0
Technology,Feb,200913.0,32633.0
Furniture,Apr,229508.0,41321.0
Technology,Apr,224461.0,38929.0
Furniture,Dec,210311.0,37756.0
Office Supplies,May,605327.0,107360.0
Furniture,Jul,174133.0,31356.0
Furniture,May,207266.0,39124.0
