category,month,total_sales,total_profit
Furniture,Sep,276433.0,47811.0
Furniture,Oct,245833.0,45126.0
Furniture,Mar,312547.0,54823.0
Office Supplies,Feb,735921.0,129515.0
Technology,Jul,292321.0,51999.0
Office Supplies,Dec,910423.0,161120.0
Furniture,Aug,273401.0,48858.0
Office Supplies,Jul,761373.0,133867.0
Office Supplies,Jun,712005.0,126636.0
Technology,Sep,229856.0,39874.0
Technology,Dec,310562.0,54503.0
Technology,Jun,316607.0,57340.0
Office Supplies,Jan,853140.0,154195.0
Technology,Aug,300203.0,51772.0
Technology,Oct,346089.0,58021.0
Technology,Jan,301787.0,55805.0
Office Supplies,Mar,807884.0,136276.0
Office Supplies,Aug,714653.0,129443.0
Office Supplies,Sep,758449.0,131562.0
Office Supplies,Oct,796247.0,137846.0
Furniture,Nov,267148.0,45724.0
Office Supplies,Nov,751164.0,128957.0
Technology,May,294056.0,50899.0
Furniture,Feb,216610.0,39738.0
Office Supplies,Apr,746695.0,131921.0
Furniture,Jan,270100.0,48365.0
Furniture,Jun,263204.0,45455.0
Technology,Nov,319857.0,57190.0
Technology,Mar,275434.0,48601.0
Technology,Feb,270155.0,45410.0
Furniture,Apr,303922.0,54926.0
Technology,Apr,294178.0,51317.0
Furniture,Dec,291635.0,52433.0
Office Supplies,May,809007.0,144762.0
Furniture,Jul,243606.0,42657.0
Furniture,May,273180.0,49623.0
