region,month_name,total_sales
South,Mar,225391.0
South,Jan,196599.0
East,Apr,317206.0
East,Nov,327323.0
Central,May,275114.0
East,Mar,293617.0
Central,Oct,244042.0
South,Nov,174673.0
Central,Apr,267499.0
South,Jul,155156.0
Central,Mar,294402.0
East,Jan,309526.0
West,Apr,307182.0
East,Sep,284115.0
South,Sep,196584.0
West,Aug,307709.0
Central,Nov,268521.0
South,Feb,213042.0
West,Mar,338383.0
South,Dec,229881.0
East,Feb,291593.0
West,Dec,376512.0
West,Sep,303630.0
Central,Sep,254300.0
South,Aug,199165.0
East,Jun,258522.0
West,Jan,381039.0
South,Apr,173820.0
Central,Dec,285740.0
West,Oct,344939.0
Central,Jun,248270.0
Central,Aug,226509.0
East,Oct,342555.0
West,Jun,316316.0
West,Jul,321702.0
West,Nov,318048.0
East,Dec,339913.0
South,Jun,184304.0
East,Jul,300967.0
East,May,278111.0
South,Oct,211354.0
Central,Jul,254064.0
Central,Jan,267544.0
East,Aug,325310.0
Central,Feb,248855.0
South,May,203624.0
West,May,332881.0
West,Feb,266192.0
