category,month,total_sales,total_profit
Furniture,Sep,264924.0,45989.0
Furniture,Oct,234082.0,42968.0
Furniture,Mar,300265.0,52572.0
Office Supplies,Feb,693756.0,121747.0
Technology,Jul,275624.0,49137.0
Office Supplies,Dec,859316.0,152660.0
Furniture,Aug,258879.0,45788.0
Office Supplies,Jul,715101.0,126135.0
Office Supplies,Jun,664115.0,117959.0
Technology,Sep,215241.0,37622.0
Technology,Dec,289440.0,51365.0
Technology,Jun,299643.0,53979.0
Office Supplies,Jan,803919.0,145026.0
Technology,Aug,274419.0,47741.0
Technology,Oct,325354.0,53945.0
Technology,Jan,284889.0,53066.0
Office Supplies,Mar,731377.0,123691.0
Office Supplies,Aug,678072.0,122446.0
Office Supplies,Sep,692357.0,119607.0
Office Supplies,Oct,758550.0,131790.0
Furniture,Nov,250999.0,42700.0
Office Supplies,Nov,697726.0,120555.0
Technology,May,271510.0,46919.0
Furniture,Feb,206774.0,37998.0
Office Supplies,Apr,684124.0,121649.0
Furniture,Jan,249631.0,44157.0
Furniture,Jun,243287.0,43517.0
Technology,Nov,296546.0,52405.0
Technology,Mar,259125.0,45776.0
Technology,Feb,259984.0,43779.0
Furniture,Apr,289019.0,52106.0
Technology,Apr,281135.0,48765.0
Furniture,Dec,268999.0,49158.0
Office Supplies,May,747794.0,133391.0
Furniture,Jul,215830.0,38184.0
Furniture,May,238715.0,44443.0
