region,month_name,total_sales
South,Mar,230928.0
South,Jan,214075.0
East,Apr,336185.0
East,Nov,340153.0
Central,May,297433.0
East,Mar,306830.0
Central,Oct,251979.0
South,Nov,179892.0
Central,Apr,277967.0
South,Jul,163641.0
Central,Mar,302610.0
East,Jan,321643.0
West,Apr,336086.0
East,Sep,294501.0
South,Sep,200919.0
West,Aug,320150.0
Central,Nov,276022.0
South,Feb,221869.0
West,Mar,350252.0
South,Dec,249509.0
East,Feb,304367.0
West,Dec,404797.0
West,Sep,317082.0
Central,Sep,267604.0
South,Aug,223179.0
East,Jun,276907.0
West,Jan,396177.0
South,Apr,184272.0
Central,Dec,299902.0
West,Oct,358930.0
Central,Jun,265273.0
Central,Aug,235808.0
East,Oct,361983.0
West,Jun,340487.0
West,Jul,341090.0
West,Nov,334312.0
East,Dec,361067.0
South,Jun,192035.0
East,Jul,309110.0
East,May,288476.0
South,Oct,219300.0
Central,Jul,263237.0
Central,Jan,275876.0
East,Aug,339185.0
Central,Feb,271341.0
South,May,208956.0
West,May,357995.0
West,Feb,284032.0
