region,month_name,total_sales
South,Mar,254055.0
South,Jan,222234.0
East,Apr,355278.0
East,Nov,359251.0
Central,May,309382.0
East,Mar,324118.0
Central,Oct,268115.0
South,Nov,189891.0
Central,Apr,292813.0
South,Jul,175724.0
Central,Mar,315988.0
East,Jan,350781.0
West,Apr,368151.0
East,Sep,317627.0
South,Sep,211364.0
West,Aug,346623.0
Central,Nov,291767.0
South,Feb,234346.0
West,Mar,365173.0
South,Dec,257544.0
East,Feb,316717.0
West,Dec,429824.0
West,Sep,333945.0
Central,Sep,279206.0
South,Aug,233904.0
East,Jun,297401.0
West,Jan,422548.0
South,Apr,192598.0
Central,Dec,315365.0
West,Oct,388500.0
Central,Jun,279745.0
Central,Aug,246350.0
East,Oct,391468.0
West,Jun,374874.0
West,Jul,359267.0
West,Nov,372314.0
East,Dec,378685.0
South,Jun,214189.0
East,Jul,333736.0
East,May,306369.0
South,Oct,227487.0
Central,Jul,285334.0
Central,Jan,301480.0
East,Aug,353573.0
Central,Feb,281456.0
South,May,224667.0
West,May,389454.0
West,Feb,304263.0
