region,month_name,total_sales
South,Mar,297392.0
South,Jan,261934.0
East,Apr,441217.0
East,Nov,428383.0
Central,May,374353.0
East,Mar,406235.0
Central,Oct,314335.0
South,Nov,224719.0
Central,Apr,346343.0
South,Jul,213931.0
Central,Mar,355901.0
East,Jan,419316.0
West,Apr,422077.0
East,Sep,396172.0
South,Sep,257448.0
West,Aug,401588.0
Central,Nov,343290.0
South,Feb,260140.0
West,Mar,426530.0
South,Dec,296807.0
East,Feb,363169.0
West,Dec,509862.0
West,Sep,392603.0
Central,Sep,314667.0
South,Aug,280156.0
East,Jun,340216.0
West,Jan,485656.0
South,Apr,233237.0
Central,Dec,357042.0
West,Oct,453940.0
Central,Jun,337319.0
Central,Aug,286803.0
East,Oct,463997.0
West,Jun,467004.0
West,Jul,414203.0
West,Nov,436520.0
East,Dec,428635.0
South,Jun,262004.0
East,Jul,415527.0
East,May,369210.0
South,Oct,267215.0
Central,Jul,358536.0
Central,Jan,354719.0
East,Aug,410444.0
Central,Feb,348226.0
South,May,266054.0
West,May,475217.0
West,Feb,351900.0
