segment,month_name,total_sales,total_profit
Corporate,Oct,434634.0,75285.0
Home Office,Jul,287774.0,49331.0
Consumer,Jul,663501.0,116272.0
Corporate,Mar,414884.0,70983.0
Consumer,Nov,640853.0,110560.0
Home Office,Aug,226821.0,38373.0
Consumer,Aug,704969.0,128712.0
Corporate,Aug,381534.0,67210.0
Home Office,Apr,227719.0,40685.0
Consumer,Jun,706177.0,124238.0
Consumer,May,705068.0,125112.0
Home Office,Sep,214473.0,36023.0
Corporate,Jul,371731.0,67608.0
Corporate,Dec,492284.0,89745.0
Corporate,May,427018.0,75176.0
Corporate,Apr,434033.0,75180.0
Home Office,May,274317.0,50652.0
Home Office,Jan,279281.0,50817.0
Home Office,Jun,237158.0,42633.0
Consumer,Sep,700566.0,121736.0
Home Office,Mar,276734.0,45850.0
Consumer,Apr,697896.0,125058.0
Home Office,Nov,255199.0,44319.0
Home Office,Oct,278661.0,48811.0
Consumer,Dec,778608.0,137831.0
Corporate,Nov,473623.0,82246.0
Corporate,Sep,372763.0,65294.0
Corporate,Feb,387375.0,65953.0
Home Office,Feb,228387.0,41076.0
Consumer,Mar,729762.0,127474.0
Consumer,Oct,711688.0,122536.0
Corporate,Jan,467065.0,82309.0
Consumer,Jan,712197.0,130953.0
Corporate,Jun,393378.0,71001.0
Home Office,Dec,260655.0,44054.0
Consumer,Feb,627574.0,111052.0
