region,month_name,total_sales
South,Mar,286481.0
South,Jan,249205.0
East,Apr,424887.0
East,Nov,405723.0
Central,May,353571.0
East,Mar,376583.0
Central,Oct,300840.0
South,Nov,215874.0
Central,Apr,319409.0
South,Jul,208487.0
Central,Mar,346951.0
East,Jan,404770.0
West,Apr,402678.0
East,Sep,369585.0
South,Sep,246949.0
West,Aug,381741.0
Central,Nov,329170.0
South,Feb,249020.0
West,Mar,411365.0
South,Dec,285255.0
East,Feb,347885.0
West,Dec,484170.0
West,Sep,369910.0
Central,Sep,301358.0
South,Aug,262772.0
East,Jun,328117.0
West,Jan,467512.0
South,Apr,212674.0
Central,Dec,347364.0
West,Oct,428942.0
Central,Jun,324843.0
Central,Aug,274817.0
East,Oct,436759.0
West,Jun,443498.0
West,Jul,389221.0
West,Nov,418908.0
East,Dec,414758.0
South,Jun,240255.0
East,Jul,394680.0
East,May,350455.0
South,Oct,258442.0
Central,Jul,330618.0
Central,Jan,337056.0
East,Aug,393994.0
Central,Feb,311050.0
South,May,255020.0
West,May,447357.0
West,Feb,335381.0
