category,month,total_sales,total_profit
Furniture,Sep,269901.0,46765.0
Furniture,Oct,236246.0,43313.0
Furniture,Mar,304098.0,53303.0
Office Supplies,Feb,703792.0,123529.0
Technology,Jul,279720.0,49944.0
Office Supplies,Dec,874002.0,155116.0
Furniture,Aug,262605.0,46375.0
Office Supplies,Jul,732294.0,129276.0
Office Supplies,Jun,680416.0,121122.0
Technology,Sep,222133.0,38728.0
Technology,Dec,299552.0,52468.0
Technology,Jun,307507.0,55660.0
Office Supplies,Jan,820435.0,148008.0
Technology,Aug,285878.0,49261.0
Technology,Oct,332727.0,55356.0
Technology,Jan,290228.0,53940.0
Office Supplies,Mar,754742.0,127752.0
Office Supplies,Aug,687796.0,124003.0
Office Supplies,Sep,724479.0,125315.0
Office Supplies,Oct,771063.0,133734.0
Furniture,Nov,258258.0,44094.0
Office Supplies,Nov,715824.0,123111.0
Technology,May,275566.0,47687.0
Furniture,Feb,209191.0,38482.0
Office Supplies,Apr,703567.0,125635.0
Furniture,Jan,254349.0,45063.0
Furniture,Jun,257645.0,44573.0
Technology,Nov,309914.0,55523.0
Technology,Mar,266024.0,46883.0
Technology,Feb,263614.0,44527.0
Furniture,Apr,293974.0,52989.0
Technology,Apr,285607.0,49617.0
Furniture,Dec,273209.0,50052.0
Office Supplies,May,765026.0,136325.0
Furniture,Jul,224345.0,39529.0
Furniture,May,243556.0,45270.0
