region,month_name,total_sales
South,Mar,213279.0
South,Jan,186838.0
East,Apr,303794.0
East,Nov,310532.0
Central,May,253201.0
East,Mar,282058.0
Central,Oct,235169.0
South,Nov,164166.0
Central,Apr,249908.0
South,Jul,138666.0
Central,Mar,280434.0
East,Jan,297059.0
West,Apr,290077.0
East,Sep,272182.0
South,Sep,189882.0
West,Aug,277917.0
Central,Nov,249335.0
South,Feb,205110.0
West,Mar,314183.0
South,Dec,206875.0
East,Feb,277792.0
West,Dec,361442.0
West,Sep,288651.0
Central,Sep,245783.0
South,Aug,191633.0
East,Jun,245072.0
West,Jan,355542.0
South,Apr,167700.0
Central,Dec,262300.0
West,Oct,319239.0
Central,Jun,235013.0
Central,Aug,214083.0
East,Oct,332553.0
West,Jun,297502.0
West,Jul,302413.0
West,Nov,301558.0
East,Dec,318108.0
South,Jun,179663.0
East,Jul,286587.0
East,May,269238.0
South,Oct,199471.0
Central,Jul,232748.0
Central,Jan,253620.0
East,Aug,302193.0
Central,Feb,235492.0
South,May,188571.0
West,May,301878.0
West,Feb,238914.0
