region,month_name,total_sales
South,Mar,210628.0
South,Jan,183756.0
East,Apr,299043.0
East,Nov,305316.0
Central,May,250781.0
East,Mar,278292.0
Central,Oct,228877.0
South,Nov,163316.0
Central,Apr,246539.0
South,Jul,136674.0
Central,Mar,279843.0
East,Jan,293275.0
West,Apr,285345.0
East,Sep,269954.0
South,Sep,185396.0
West,Aug,271476.0
Central,Nov,244959.0
South,Feb,201276.0
West,Mar,308879.0
South,Dec,205970.0
East,Feb,275517.0
West,Dec,355199.0
West,Sep,282339.0
Central,Sep,236695.0
South,Aug,187546.0
East,Jun,241833.0
West,Jan,348121.0
South,Apr,166952.0
Central,Dec,261274.0
West,Oct,316060.0
Central,Jun,232126.0
Central,Aug,210793.0
East,Oct,325691.0
West,Jun,294808.0
West,Jul,298324.0
West,Nov,299722.0
East,Dec,311174.0
South,Jun,175543.0
East,Jul,275064.0
East,May,266381.0
South,Oct,197057.0
Central,Jul,230285.0
Central,Jan,250471.0
East,Aug,298793.0
Central,Feb,233210.0
South,May,186787.0
West,May,295913.0
West,Feb,229676.0
