category,month,total_sales,total_profit
Furniture,Sep,274667.0,47504.0
Furniture,Oct,244634.0,44854.0
Furniture,Mar,312054.0,54731.0
Office Supplies,Feb,733158.0,128975.0
Technology,Jul,290585.0,51772.0
Office Supplies,Dec,909341.0,160988.0
Furniture,Aug,272955.0,48781.0
Office Supplies,Jul,760388.0,133686.0
Office Supplies,Jun,711094.0,126528.0
Technology,Sep,229069.0,39670.0
Technology,Dec,309588.0,54410.0
Technology,Jun,316434.0,57298.0
Office Supplies,Jan,851114.0,153759.0
Technology,Aug,298946.0,51549.0
Technology,Oct,342130.0,57248.0
Technology,Jan,300147.0,55564.0
Office Supplies,Mar,806087.0,136034.0
Office Supplies,Aug,713312.0,129210.0
Office Supplies,Sep,755302.0,131081.0
Office Supplies,Oct,793870.0,137482.0
Furniture,Nov,266061.0,45491.0
Office Supplies,Nov,747752.0,128308.0
Technology,May,291454.0,50326.0
Furniture,Feb,216610.0,39738.0
Office Supplies,Apr,744212.0,131552.0
Furniture,Jan,269848.0,48329.0
Furniture,Jun,263049.0,45411.0
Technology,Nov,319784.0,57185.0
Technology,Mar,273717.0,48275.0
Technology,Feb,269939.0,45389.0
Furniture,Apr,302170.0,54488.0
Technology,Apr,293896.0,51246.0
Furniture,Dec,290779.0,52286.0
Office Supplies,May,800125.0,142935.0
Furniture,Jul,243424.0,42647.0
Furniture,May,272426.0,49489.0
