segment,month_name,total_sales,total_profit
Corporate,Oct,438303.0,75887.0
Home Office,Jul,290821.0,49947.0
Consumer,Jul,666591.0,116840.0
Corporate,Mar,417312.0,71328.0
Consumer,Nov,644849.0,111267.0
Home Office,Aug,230419.0,39160.0
Consumer,Aug,706492.0,129058.0
Corporate,Aug,385420.0,67957.0
Home Office,Apr,229724.0,41033.0
Consumer,Jun,707781.0,124466.0
Consumer,May,707121.0,125464.0
Home Office,Sep,216476.0,36334.0
Corporate,Jul,376194.0,68625.0
Corporate,Dec,503382.0,92034.0
Corporate,May,429453.0,75442.0
Corporate,Apr,443780.0,75816.0
Home Office,May,279087.0,51434.0
Home Office,Jan,280232.0,50930.0
Home Office,Jun,238588.0,42894.0
Consumer,Sep,705382.0,122724.0
Home Office,Mar,277047.0,45940.0
Consumer,Apr,706590.0,126421.0
Home Office,Nov,258916.0,45060.0
Home Office,Oct,279241.0,48929.0
Consumer,Dec,781537.0,138282.0
Corporate,Nov,476025.0,82894.0
Corporate,Sep,376122.0,65985.0
Corporate,Feb,390161.0,66360.0
Home Office,Feb,231396.0,41428.0
Consumer,Mar,733965.0,128070.0
Consumer,Oct,715024.0,123151.0
Corporate,Jan,469340.0,82700.0
Consumer,Jan,717158.0,131977.0
Corporate,Jun,395243.0,71272.0
Home Office,Dec,263164.0,44487.0
Consumer,Feb,630836.0,111792.0
