category,month,total_sales,total_profit
Furniture,Sep,240693.0,42171.0
Furniture,Oct,206341.0,37844.0
Furniture,Mar,262280.0,46732.0
Office Supplies,Feb,623248.0,110225.0
Technology,Jul,235959.0,41976.0
Office Supplies,Dec,745519.0,134774.0
Furniture,Aug,226215.0,39824.0
Office Supplies,Jul,598749.0,107108.0
Office Supplies,Jun,532519.0,95666.0
Technology,Sep,192471.0,33534.0
Technology,Dec,256226.0,45523.0
Technology,Jun,265477.0,47749.0
Office Supplies,Jan,693154.0,125806.0
Technology,Aug,228516.0,39466.0
Technology,Oct,280115.0,46091.0
Technology,Jan,246623.0,46282.0
Office Supplies,Mar,657331.0,110999.0
Office Supplies,Aug,599328.0,109960.0
Office Supplies,Sep,600108.0,103027.0
Office Supplies,Oct,652620.0,112271.0
Furniture,Nov,217484.0,36635.0
Office Supplies,Nov,597370.0,102609.0
Technology,May,234149.0,39486.0
Furniture,Feb,180896.0,33605.0
Office Supplies,Apr,581036.0,103921.0
Furniture,Jan,205485.0,35975.0
Furniture,Jun,203904.0,36695.0
Technology,Nov,264271.0,46222.0
Technology,Mar,226922.0,40101.0
Technology,Feb,208908.0,34056.0
Furniture,Apr,237455.0,42771.0
Technology,Apr,239084.0,41643.0
Furniture,Dec,216224.0,38814.0
Office Supplies,May,632052.0,111937.0
Furniture,Jul,181843.0,32691.0
Furniture,May,214645.0,40523.0
