region,month_name,total_sales
South,Mar,216770.0
South,Jan,190386.0
East,Apr,306234.0
East,Nov,319143.0
Central,May,267519.0
East,Mar,285808.0
Central,Oct,237497.0
South,Nov,166172.0
Central,Apr,252484.0
South,Jul,147744.0
Central,Mar,282771.0
East,Jan,299697.0
West,Apr,297496.0
East,Sep,275215.0
South,Sep,192019.0
West,Aug,282854.0
Central,Nov,261330.0
South,Feb,208117.0
West,Mar,321982.0
South,Dec,208237.0
East,Feb,282623.0
West,Dec,367807.0
West,Sep,293355.0
Central,Sep,248008.0
South,Aug,194866.0
East,Jun,249673.0
West,Jan,359343.0
South,Apr,169494.0
Central,Dec,268225.0
West,Oct,334815.0
Central,Jun,240444.0
Central,Aug,216084.0
East,Oct,334757.0
West,Jun,303228.0
West,Jul,309421.0
West,Nov,304351.0
East,Dec,321298.0
South,Jun,183501.0
East,Jul,289190.0
East,May,271146.0
South,Oct,203306.0
Central,Jul,237355.0
Central,Jan,258222.0
East,Aug,307830.0
Central,Feb,240530.0
South,May,195852.0
West,May,311315.0
West,Feb,251307.0
