region,month_name,total_sales
South,Mar,261329.0
South,Jan,224951.0
East,Apr,372494.0
East,Nov,369496.0
Central,May,313925.0
East,Mar,331955.0
Central,Oct,275827.0
South,Nov,192732.0
Central,Apr,301467.0
South,Jul,181543.0
Central,Mar,324245.0
East,Jan,368837.0
West,Apr,383921.0
East,Sep,326556.0
South,Sep,218237.0
West,Aug,355609.0
Central,Nov,299266.0
South,Feb,235742.0
West,Mar,373238.0
South,Dec,267269.0
East,Feb,322587.0
West,Dec,443297.0
West,Sep,342972.0
Central,Sep,284757.0
South,Aug,238436.0
East,Jun,304618.0
West,Jan,433607.0
South,Apr,196396.0
Central,Dec,319355.0
West,Oct,400730.0
Central,Jun,286236.0
Central,Aug,252990.0
East,Oct,406693.0
West,Jun,397032.0
West,Jul,367891.0
West,Nov,383777.0
East,Dec,387834.0
South,Jun,219159.0
East,Jul,356079.0
East,May,312644.0
South,Oct,234736.0
Central,Jul,301042.0
Central,Jan,311044.0
East,Aug,364335.0
Central,Feb,289104.0
South,May,231286.0
West,May,400164.0
West,Feb,313081.0
