region,month_name,total_sales
South,Mar,263463.0
South,Jan,228249.0
East,Apr,374343.0
East,Nov,373417.0
Central,May,314734.0
East,Mar,336490.0
Central,Oct,277234.0
South,Nov,193973.0
Central,Apr,302329.0
South,Jul,186207.0
Central,Mar,326414.0
East,Jan,374971.0
West,Apr,385126.0
East,Sep,333112.0
South,Sep,228189.0
West,Aug,357170.0
Central,Nov,300491.0
South,Feb,236491.0
West,Mar,379381.0
South,Dec,269977.0
East,Feb,325332.0
West,Dec,452732.0
West,Sep,343396.0
Central,Sep,285248.0
South,Aug,239220.0
East,Jun,305570.0
West,Jan,435696.0
South,Apr,198262.0
Central,Dec,320262.0
West,Oct,402337.0
Central,Jun,298197.0
Central,Aug,255587.0
East,Oct,408800.0
West,Jun,401759.0
West,Jul,369613.0
West,Nov,389078.0
East,Dec,389722.0
South,Jun,220921.0
East,Jul,360139.0
East,May,315772.0
South,Oct,237060.0
Central,Jul,303626.0
Central,Jan,311637.0
East,Aug,365470.0
Central,Feb,290429.0
South,May,232859.0
West,May,401210.0
West,Feb,314778.0
