region,month_name,total_sales
South,Mar,294061.0
South,Jan,260218.0
East,Apr,440429.0
East,Nov,427297.0
Central,May,370780.0
East,Mar,404262.0
Central,Oct,312846.0
South,Nov,223164.0
Central,Apr,342285.0
South,Jul,212767.0
Central,Mar,353740.0
East,Jan,418215.0
West,Apr,419900.0
East,Sep,393696.0
South,Sep,255520.0
West,Aug,399517.0
Central,Nov,342099.0
South,Feb,259302.0
West,Mar,424638.0
South,Dec,295458.0
East,Feb,362350.0
West,Dec,508307.0
West,Sep,389402.0
Central,Sep,312323.0
South,Aug,279437.0
East,Jun,339642.0
West,Jan,482897.0
South,Apr,231985.0
Central,Dec,356136.0
West,Oct,444284.0
Central,Jun,335301.0
Central,Aug,282734.0
East,Oct,461662.0
West,Jun,466454.0
West,Jul,413289.0
West,Nov,434266.0
East,Dec,426786.0
South,Jun,259663.0
East,Jul,413601.0
East,May,366801.0
South,Oct,265900.0
Central,Jul,353199.0
Central,Jan,350407.0
East,Aug,406885.0
Central,Feb,327277.0
South,May,264692.0
West,May,474128.0
West,Feb,351464.0
