category,month,total_sales,total_profit
Furniture,Sep,228640.0,39905.0
Furniture,Oct,198933.0,36332.0
Furniture,Mar,241414.0,43451.0
Office Supplies,Feb,571833.0,101280.0
Technology,Jul,207894.0,36961.0
Office Supplies,Dec,693006.0,124504.0
Furniture,Aug,200615.0,35793.0
Office Supplies,Jul,558048.0,99896.0
Office Supplies,Jun,500741.0,90318.0
Technology,Sep,176288.0,30799.0
Technology,Dec,235844.0,41347.0
Technology,Jun,247959.0,44618.0
Office Supplies,Jan,646115.0,117056.0
Technology,Aug,209371.0,36405.0
Technology,Oct,255911.0,42509.0
Technology,Jan,236470.0,44239.0
Office Supplies,Mar,622623.0,105582.0
Office Supplies,Aug,558058.0,102247.0
Office Supplies,Sep,568473.0,97343.0
Office Supplies,Oct,611559.0,105036.0
Furniture,Nov,198588.0,33957.0
Office Supplies,Nov,562444.0,96514.0
Technology,May,210886.0,35713.0
Furniture,Feb,169889.0,31953.0
Office Supplies,Apr,546069.0,97857.0
Furniture,Jan,191246.0,33674.0
Furniture,Jun,192085.0,34709.0
Technology,Nov,249616.0,43766.0
Technology,Mar,212237.0,37416.0
Technology,Feb,194964.0,31717.0
Furniture,Apr,226093.0,40839.0
Technology,Apr,221893.0,38511.0
Furniture,Dec,204054.0,36563.0
Office Supplies,May,582586.0,104324.0
Furniture,Jul,170495.0,30664.0
Furniture,May,204512.0,38478.0
