segment,month_name,total_sales,total_profit
Corporate,Oct,349214.0,59410.0
Home Office,Jul,209858.0,35798.0
Consumer,Jul,514395.0,92247.0
Corporate,Mar,319606.0,55190.0
Consumer,Nov,497010.0,85829.0
Home Office,Aug,172538.0,29921.0
Consumer,Aug,560632.0,103407.0
Corporate,Aug,299499.0,53269.0
Home Office,Apr,184729.0,33193.0
Consumer,Jun,511338.0,91298.0
Consumer,May,537349.0,95812.0
Home Office,Sep,163460.0,27224.0
Corporate,Jul,286322.0,52503.0
Corporate,Dec,418899.0,76882.0
Corporate,May,349550.0,61142.0
Corporate,Apr,321884.0,56148.0
Home Office,May,188123.0,34369.0
Home Office,Jan,212587.0,38478.0
Home Office,Jun,170816.0,31941.0
Consumer,Sep,558879.0,96844.0
Home Office,Mar,225506.0,36094.0
Consumer,Apr,543958.0,97712.0
Home Office,Nov,205862.0,36285.0
Home Office,Oct,216210.0,37273.0
Consumer,Dec,598882.0,108282.0
Corporate,Nov,368356.0,61777.0
Corporate,Sep,304217.0,53623.0
Corporate,Feb,319353.0,54239.0
Home Office,Feb,180369.0,32399.0
Consumer,Mar,594251.0,105229.0
Consumer,Oct,565788.0,97877.0
Corporate,Jan,380698.0,67091.0
Consumer,Jan,535781.0,99120.0
Corporate,Jun,315399.0,56058.0
Home Office,Dec,193599.0,32646.0
Consumer,Feb,504650.0,89755.0
