region,month_name,total_sales
South,Mar,255684.0
South,Jan,223449.0
East,Apr,357691.0
East,Nov,360830.0
Central,May,309797.0
East,Mar,325807.0
Central,Oct,272385.0
South,Nov,190993.0
Central,Apr,294769.0
South,Jul,176841.0
Central,Mar,319710.0
East,Jan,352789.0
West,Apr,370362.0
East,Sep,319630.0
South,Sep,214403.0
West,Aug,349634.0
Central,Nov,292580.0
South,Feb,234787.0
West,Mar,369143.0
South,Dec,259014.0
East,Feb,317604.0
West,Dec,434268.0
West,Sep,339063.0
Central,Sep,279947.0
South,Aug,235309.0
East,Jun,299158.0
West,Jan,424400.0
South,Apr,194287.0
Central,Dec,316942.0
West,Oct,390284.0
Central,Jun,282326.0
Central,Aug,249846.0
East,Oct,401602.0
West,Jun,378225.0
West,Jul,361986.0
West,Nov,375747.0
East,Dec,380020.0
South,Jun,216258.0
East,Jul,339502.0
East,May,306974.0
South,Oct,229711.0
Central,Jul,286573.0
Central,Jan,303779.0
East,Aug,355630.0
Central,Feb,283172.0
South,May,226429.0
West,May,390633.0
West,Feb,306951.0
