region,month_name,total_sales
South,Mar,211850.0
South,Jan,185997.0
East,Apr,301064.0
East,Nov,309109.0
Central,May,252730.0
East,Mar,280807.0
Central,Oct,233903.0
South,Nov,163763.0
Central,Apr,248776.0
South,Jul,136879.0
Central,Mar,280277.0
East,Jan,296101.0
West,Apr,289311.0
East,Sep,271740.0
South,Sep,187934.0
West,Aug,274153.0
Central,Nov,245680.0
South,Feb,202600.0
West,Mar,312048.0
South,Dec,205970.0
East,Feb,277392.0
West,Dec,359323.0
West,Sep,285303.0
Central,Sep,244022.0
South,Aug,190646.0
East,Jun,244274.0
West,Jan,353497.0
South,Apr,167531.0
Central,Dec,262300.0
West,Oct,317742.0
Central,Jun,233698.0
Central,Aug,212707.0
East,Oct,329900.0
West,Jun,296513.0
West,Jul,300710.0
West,Nov,301237.0
East,Dec,315544.0
South,Jun,177952.0
East,Jul,277732.0
East,May,268546.0
South,Oct,198388.0
Central,Jul,231872.0
Central,Jan,252911.0
East,Aug,300448.0
Central,Feb,235012.0
South,May,188354.0
West,May,299981.0
West,Feb,234350.0
