segment,month_name,total_sales,total_profit
Corporate,Oct,439311.0,76103.0
Home Office,Jul,290821.0,49947.0
Consumer,Jul,666817.0,116875.0
Corporate,Mar,417312.0,71328.0
Consumer,Nov,645176.0,111361.0
Home Office,Aug,230765.0,39256.0
Consumer,Aug,707069.0,129154.0
Corporate,Aug,386599.0,68172.0
Home Office,Apr,230282.0,41099.0
Consumer,Jun,711460.0,125251.0
Consumer,May,707121.0,125464.0
Home Office,Sep,217342.0,36498.0
Corporate,Jul,377029.0,68740.0
Corporate,Dec,503759.0,92066.0
Corporate,May,429920.0,75511.0
Corporate,Apr,443780.0,75816.0
Home Office,May,279529.0,51474.0
Home Office,Jan,280891.0,50982.0
Home Office,Jun,239135.0,42976.0
Consumer,Sep,706808.0,122946.0
Home Office,Mar,278085.0,46139.0
Consumer,Apr,707583.0,126546.0
Home Office,Nov,258916.0,45060.0
Home Office,Oct,279673.0,49047.0
Consumer,Dec,782944.0,138585.0
Corporate,Nov,476456.0,82992.0
Corporate,Sep,377065.0,66056.0
Corporate,Feb,390855.0,66472.0
Home Office,Feb,232849.0,41537.0
Consumer,Mar,735273.0,128332.0
Consumer,Oct,715181.0,123169.0
Corporate,Jan,469611.0,82749.0
Consumer,Jan,717959.0,132186.0
Corporate,Jun,395675.0,71337.0
Home Office,Dec,263164.0,44487.0
Consumer,Feb,630928.0,111803.0
