region,month_name,total_sales
South,Mar,283001.0
South,Jan,244849.0
East,Apr,418150.0
East,Nov,399634.0
Central,May,348852.0
East,Mar,367243.0
Central,Oct,288738.0
South,Nov,210607.0
Central,Apr,316614.0
South,Jul,203556.0
Central,Mar,341140.0
East,Jan,399016.0
West,Apr,400881.0
East,Sep,365462.0
South,Sep,243382.0
West,Aug,376046.0
Central,Nov,324651.0
South,Feb,244707.0
West,Mar,405215.0
South,Dec,282990.0
East,Feb,342354.0
West,Dec,476871.0
West,Sep,364107.0
Central,Sep,295552.0
South,Aug,256705.0
East,Jun,322656.0
West,Jan,459321.0
South,Apr,210878.0
Central,Dec,343645.0
West,Oct,420103.0
Central,Jun,316347.0
Central,Aug,269573.0
East,Oct,425708.0
West,Jun,423305.0
West,Jul,385065.0
West,Nov,407275.0
East,Dec,410106.0
South,Jun,231548.0
East,Jul,387243.0
East,May,335557.0
South,Oct,254242.0
Central,Jul,321716.0
Central,Jan,324245.0
East,Aug,389418.0
Central,Feb,306078.0
South,May,251219.0
West,May,442122.0
West,Feb,331558.0
