category,month,total_sales,total_profit
Furniture,Sep,295671.0,51163.0
Furniture,Oct,260970.0,48020.0
Furniture,Mar,331543.0,57524.0
Office Supplies,Feb,766747.0,134777.0
Technology,Jul,308421.0,55121.0
Office Supplies,Dec,942063.0,166259.0
Furniture,Aug,285358.0,51100.0
Office Supplies,Jul,815905.0,143280.0
Office Supplies,Jun,773485.0,138372.0
Technology,Sep,244346.0,42356.0
Technology,Dec,324373.0,56984.0
Technology,Jun,334769.0,60731.0
Office Supplies,Jan,892152.0,161018.0
Technology,Aug,320276.0,54997.0
Technology,Oct,363000.0,60746.0
Technology,Jan,330782.0,61402.0
Office Supplies,Mar,849236.0,142789.0
Office Supplies,Aug,751508.0,136346.0
Office Supplies,Sep,802538.0,139181.0
Office Supplies,Oct,851683.0,147654.0
Furniture,Nov,285343.0,48819.0
Office Supplies,Nov,793178.0,136806.0
Technology,May,314947.0,53716.0
Furniture,Feb,233318.0,42485.0
Office Supplies,Apr,778661.0,137791.0
Furniture,Jan,280460.0,50297.0
Furniture,Jun,281797.0,48043.0
Technology,Nov,340495.0,61202.0
Technology,Mar,288711.0,50896.0
Technology,Feb,286110.0,47909.0
Furniture,Apr,325778.0,57667.0
Technology,Apr,308780.0,53681.0
Furniture,Dec,310713.0,56236.0
Office Supplies,May,847801.0,151005.0
Furniture,Jul,260718.0,45738.0
Furniture,May,308044.0,56614.0
