category,month,total_sales,total_profit
Furniture,Sep,282771.0,48885.0
Furniture,Oct,254553.0,46844.0
Furniture,Mar,319688.0,56055.0
Office Supplies,Feb,749279.0,131865.0
Technology,Jul,299043.0,53156.0
Office Supplies,Dec,924219.0,163589.0
Furniture,Aug,279810.0,50071.0
Office Supplies,Jul,784572.0,138556.0
Office Supplies,Jun,742773.0,132481.0
Technology,Sep,234666.0,40810.0
Technology,Dec,318194.0,55897.0
Technology,Jun,327069.0,59559.0
Office Supplies,Jan,876050.0,157928.0
Technology,Aug,310194.0,53404.0
Technology,Oct,355587.0,59440.0
Technology,Jan,315140.0,58322.0
Office Supplies,Mar,824756.0,139090.0
Office Supplies,Aug,732327.0,132700.0
Office Supplies,Sep,780543.0,135348.0
Office Supplies,Oct,822428.0,141683.0
Furniture,Nov,277496.0,47459.0
Office Supplies,Nov,775174.0,133500.0
Technology,May,299701.0,51906.0
Furniture,Feb,223700.0,40861.0
Office Supplies,Apr,761190.0,134484.0
Furniture,Jan,275540.0,49357.0
Furniture,Jun,271770.0,46592.0
Technology,Nov,327120.0,58262.0
Technology,Mar,283880.0,50193.0
Technology,Feb,279414.0,46854.0
Furniture,Apr,317399.0,56333.0
Technology,Apr,301505.0,52453.0
Furniture,Dec,305670.0,55317.0
Office Supplies,May,825584.0,147193.0
Furniture,Jul,249991.0,43700.0
Furniture,May,290376.0,53241.0
