region,month_name,total_sales
South,Mar,269729.0
South,Jan,234580.0
East,Apr,406651.0
East,Nov,390068.0
Central,May,341579.0
East,Mar,350688.0
Central,Oct,284308.0
South,Nov,204799.0
Central,Apr,312035.0
South,Jul,190748.0
Central,Mar,337268.0
East,Jan,385768.0
West,Apr,394784.0
East,Sep,359671.0
South,Sep,233760.0
West,Aug,370062.0
Central,Nov,319142.0
South,Feb,241286.0
West,Mar,392023.0
South,Dec,276713.0
East,Feb,336014.0
West,Dec,468557.0
West,Sep,353659.0
Central,Sep,293299.0
South,Aug,250294.0
East,Jun,316461.0
West,Jan,450014.0
South,Apr,202818.0
Central,Dec,338490.0
West,Oct,415488.0
Central,Jun,312392.0
Central,Aug,266129.0
East,Oct,422058.0
West,Jun,416344.0
West,Jul,379262.0
West,Nov,399056.0
East,Dec,403763.0
South,Jun,227273.0
East,Jul,384085.0
East,May,331343.0
South,Oct,245213.0
Central,Jul,317390.0
Central,Jan,320876.0
East,Aug,384552.0
Central,Feb,301605.0
South,May,246568.0
West,May,425860.0
West,Feb,323223.0
