segment,month_name,total_sales,total_profit
Corporate,Oct,448193.0,77709.0
Home Office,Jul,300890.0,52104.0
Consumer,Jul,682756.0,119872.0
Corporate,Mar,442377.0,74655.0
Consumer,Nov,672597.0,116719.0
Home Office,Aug,236755.0,40361.0
Consumer,Aug,723639.0,132241.0
Corporate,Aug,396748.0,69841.0
Home Office,Apr,235418.0,42069.0
Consumer,Jun,731881.0,128777.0
Consumer,May,745457.0,131797.0
Home Office,Sep,224259.0,37784.0
Corporate,Jul,401398.0,72163.0
Corporate,Dec,510949.0,93296.0
Corporate,May,440070.0,77275.0
Corporate,Apr,454953.0,77836.0
Home Office,May,285265.0,52263.0
Home Office,Jan,287759.0,52222.0
Home Office,Jun,244280.0,43850.0
Consumer,Sep,732891.0,127273.0
Home Office,Mar,282994.0,46853.0
Consumer,Apr,722848.0,129234.0
Home Office,Nov,264091.0,45948.0
Home Office,Oct,282593.0,49622.0
Consumer,Dec,798269.0,141049.0
Corporate,Nov,482328.0,84160.0
Corporate,Sep,385405.0,67643.0
Corporate,Feb,397643.0,67740.0
Home Office,Feb,239584.0,42360.0
Consumer,Mar,744119.0,129701.0
Consumer,Oct,744867.0,129089.0
Corporate,Jan,481963.0,85226.0
Consumer,Jan,733672.0,135269.0
Corporate,Jun,413890.0,74519.0
Home Office,Dec,267931.0,45134.0
Consumer,Feb,648948.0,115071.0
