region,month_name,total_sales
South,Mar,230928.0
South,Jan,214075.0
East,Apr,337147.0
East,Nov,341378.0
Central,May,298757.0
East,Mar,307031.0
Central,Oct,252970.0
South,Nov,180392.0
Central,Apr,279878.0
South,Jul,164049.0
Central,Mar,303817.0
East,Jan,321643.0
West,Apr,338124.0
East,Sep,294501.0
South,Sep,201830.0
West,Aug,321442.0
Central,Nov,276546.0
South,Feb,221869.0
West,Mar,350549.0
South,Dec,250181.0
East,Feb,304546.0
West,Dec,405795.0
West,Sep,319822.0
Central,Sep,268378.0
South,Aug,224743.0
East,Jun,276907.0
West,Jan,397688.0
South,Apr,184626.0
Central,Dec,302265.0
West,Oct,358930.0
Central,Jun,267003.0
Central,Aug,238208.0
East,Oct,368332.0
West,Jun,341139.0
West,Jul,341304.0
West,Nov,335462.0
East,Dec,362457.0
South,Jun,192521.0
East,Jul,309714.0
East,May,289439.0
South,Oct,219693.0
Central,Jul,268885.0
Central,Jan,276086.0
East,Aug,339648.0
Central,Feb,271579.0
South,May,210067.0
West,May,359390.0
West,Feb,284782.0
