segment,month_name,total_sales,total_profit
Corporate,Oct,376395.0,64838.0
Home Office,Jul,244810.0,43244.0
Consumer,Jul,572965.0,101404.0
Corporate,Mar,353029.0,60010.0
Consumer,Nov,551117.0,94930.0
Home Office,Aug,199580.0,33737.0
Consumer,Aug,629161.0,114799.0
Corporate,Aug,329919.0,58445.0
Home Office,Apr,204768.0,36815.0
Consumer,Jun,600396.0,106929.0
Consumer,May,596601.0,105933.0
Home Office,Sep,180702.0,29993.0
Corporate,Jul,311457.0,57002.0
Corporate,Dec,446519.0,81462.0
Corporate,May,390053.0,68688.0
Corporate,Apr,353131.0,61726.0
Home Office,May,220505.0,40970.0
Home Office,Jan,240175.0,44012.0
Home Office,Jun,200925.0,36699.0
Consumer,Sep,606372.0,105086.0
Home Office,Mar,248471.0,40376.0
Consumer,Apr,620284.0,110303.0
Home Office,Nov,223401.0,39282.0
Home Office,Oct,230077.0,39869.0
Consumer,Dec,682056.0,122793.0
Corporate,Nov,414078.0,71868.0
Corporate,Sep,330065.0,57871.0
Corporate,Feb,349040.0,59478.0
Home Office,Feb,201765.0,35919.0
Consumer,Mar,633405.0,112074.0
Consumer,Oct,630077.0,108401.0
Corporate,Jan,409251.0,71604.0
Consumer,Jan,617861.0,114328.0
Corporate,Jun,340373.0,60546.0
Home Office,Dec,232410.0,39226.0
Consumer,Feb,566810.0,100509.0
