category,month,total_sales,total_profit
Furniture,Sep,264452.0,45860.0
Furniture,Oct,233051.0,42725.0
Furniture,Mar,298619.0,52231.0
Office Supplies,Feb,692097.0,121540.0
Technology,Jul,274927.0,49059.0
Office Supplies,Dec,855314.0,151961.0
Furniture,Aug,257925.0,45681.0
Office Supplies,Jul,712650.0,125691.0
Office Supplies,Jun,661291.0,117482.0
Technology,Sep,214455.0,37494.0
Technology,Dec,288520.0,51178.0
Technology,Jun,298893.0,53875.0
Office Supplies,Jan,801098.0,144447.0
Technology,Aug,274171.0,47690.0
Technology,Oct,324312.0,53774.0
Technology,Jan,283327.0,52817.0
Office Supplies,Mar,729645.0,123422.0
Office Supplies,Aug,673780.0,121687.0
Office Supplies,Sep,689614.0,118989.0
Office Supplies,Oct,755581.0,131368.0
Furniture,Nov,250091.0,42584.0
Office Supplies,Nov,690713.0,119402.0
Technology,May,269534.0,46586.0
Furniture,Feb,205560.0,37715.0
Office Supplies,Apr,680799.0,120999.0
Furniture,Jan,248739.0,43988.0
Furniture,Jun,243127.0,43490.0
Technology,Nov,295581.0,52289.0
Technology,Mar,256937.0,45438.0
Technology,Feb,258168.0,43459.0
Furniture,Apr,288490.0,52021.0
Technology,Apr,278722.0,48294.0
Furniture,Dec,266903.0,48911.0
Office Supplies,May,742676.0,132374.0
Furniture,Jul,215386.0,38147.0
Furniture,May,238516.0,44424.0
