state,total_sales,total_customers
Alabama,92651.0,54
Arizona,347388.0,135
Arkansas,71137.0,12
California,2837746.0,1055
Colorado,343896.0,141
Connecticut,124686.0,53
Delaware,100366.0,36
District of Columbia,9702.0,5
Florida,516512.0,168
Georgia,193675.0,99
Illinois,731407.0,287
Indiana,183994.0,75
Iowa,22265.0,14
Kansas,36383.0,6
Kentucky,311545.0,92
Louisiana,65206.0,30
Maryland,34229.0,16
Massachusetts,182039.0,69
Michigan,260886.0,102
Minnesota,218085.0,79
Mississippi,81574.0,29
Missouri,102617.0,46
Nebraska,18549.0,8
Nevada,33583.0,15
New Hampshire,30350.0,12
New Jersey,203216.0,70
New Mexico,36318.0,24
New York,1408023.0,550
North Carolina,443897.0,206
Ohio,644885.0,253
Oklahoma,47774.0,18
Oregon,51551.0,18
Pennsylvania,724135.0,302
Rhode Island,72515.0,29
South Dakota,18929.0,8
Tennessee,203960.0,79
Texas,1348522.0,511
Utah,66959.0,32
Virginia,287352.0,100
Washington,634222.0,250
Wisconsin,110544.0,65
