segment,month_name,total_sales,total_profit
Corporate,Oct,359382.0,61218.0
Home Office,Jul,218805.0,37561.0
Consumer,Jul,537827.0,95920.0
Corporate,Mar,330311.0,57289.0
Consumer,Nov,522273.0,90146.0
Home Office,Aug,185673.0,31394.0
Consumer,Aug,590876.0,108638.0
Corporate,Aug,312161.0,55378.0
Home Office,Apr,192009.0,34425.0
Consumer,Jun,551714.0,98572.0
Consumer,May,560959.0,99537.0
Home Office,Sep,170203.0,28368.0
Corporate,Jul,295131.0,54136.0
Corporate,Dec,428938.0,78363.0
Corporate,May,360244.0,62846.0
Corporate,Apr,333068.0,58104.0
Home Office,May,197132.0,36190.0
Home Office,Jan,226510.0,41721.0
Home Office,Jun,178329.0,32921.0
Consumer,Sep,579752.0,100830.0
Home Office,Mar,231848.0,37082.0
Consumer,Apr,572243.0,102798.0
Home Office,Nov,212758.0,37392.0
Home Office,Oct,222205.0,38372.0
Consumer,Dec,633967.0,113516.0
Corporate,Nov,378877.0,63672.0
Corporate,Sep,315277.0,55188.0
Corporate,Feb,329495.0,55977.0
Home Office,Feb,192719.0,34426.0
Consumer,Mar,610532.0,107918.0
Consumer,Oct,579645.0,100599.0
Corporate,Jan,395233.0,69215.0
Consumer,Jan,567882.0,105546.0
Corporate,Jun,326504.0,58105.0
Home Office,Dec,202277.0,34150.0
Consumer,Feb,533077.0,93571.0
