state,total_sales,total_customers
Alabama,88118.0,50
Arizona,331237.0,116
Arkansas,70792.0,11
California,2649104.0,917
Colorado,312129.0,120
Connecticut,122798.0,48
Delaware,97935.0,33
District of Columbia,9096.0,4
Florida,501400.0,153
Georgia,180952.0,88
Illinois,684647.0,254
Indiana,173066.0,63
Iowa,20992.0,13
Kansas,36048.0,5
Kentucky,307214.0,85
Louisiana,64572.0,29
Maryland,31572.0,11
Massachusetts,163742.0,58
Michigan,245141.0,90
Minnesota,214233.0,71
Mississippi,80746.0,27
Missouri,94750.0,39
Nebraska,6001.0,5
Nevada,28032.0,10
New Hampshire,28579.0,10
New Jersey,199852.0,64
New Mexico,25967.0,20
New York,1328315.0,474
North Carolina,410706.0,181
Ohio,602791.0,218
Oklahoma,47133.0,16
Oregon,49345.0,16
Pennsylvania,690939.0,266
Rhode Island,66037.0,24
South Dakota,8260.0,6
Tennessee,199063.0,72
Texas,1278037.0,433
Utah,63534.0,28
Virginia,274980.0,84
Washington,609704.0,222
Wisconsin,94344.0,50
