region,month_name,total_sales
South,Mar,241449.0
South,Jan,214615.0
East,Apr,339687.0
East,Nov,343589.0
Central,May,299952.0
East,Mar,308087.0
Central,Oct,254340.0
South,Nov,181265.0
Central,Apr,281359.0
South,Jul,164403.0
Central,Mar,304753.0
East,Jan,324302.0
West,Apr,339695.0
East,Sep,296068.0
South,Sep,203221.0
West,Aug,325204.0
Central,Nov,278341.0
South,Feb,225150.0
West,Mar,350549.0
South,Dec,250563.0
East,Feb,306909.0
West,Dec,407229.0
West,Sep,321646.0
Central,Sep,268854.0
South,Aug,226599.0
East,Jun,278614.0
West,Jan,399834.0
South,Apr,187204.0
Central,Dec,304369.0
West,Oct,362321.0
Central,Jun,267282.0
Central,Aug,240191.0
East,Oct,369268.0
West,Jun,356949.0
West,Jul,342341.0
West,Nov,336837.0
East,Dec,363195.0
South,Jun,196383.0
East,Jul,311722.0
East,May,292083.0
South,Oct,220261.0
Central,Jul,270319.0
Central,Jan,289430.0
East,Aug,340262.0
Central,Feb,273720.0
South,May,210209.0
West,May,371420.0
West,Feb,286988.0
