state,total_sales,total_customers
Alabama,100911.0,60
Arizona,380874.0,173
Arkansas,72186.0,15
California,3056255.0,1268
Colorado,390291.0,169
Connecticut,128976.0,62
Delaware,107634.0,43
District of Columbia,12360.0,8
Florida,573232.0,207
Georgia,224117.0,122
Illinois,819123.0,357
Indiana,194962.0,88
Iowa,36309.0,20
Kansas,40015.0,8
Kentucky,323974.0,108
Louisiana,76029.0,33
Maryland,50676.0,24
Massachusetts,203436.0,90
Michigan,283204.0,122
Minnesota,231414.0,93
Mississippi,88959.0,38
Missouri,118805.0,55
Nebraska,20674.0,11
Nevada,35961.0,18
New Hampshire,35427.0,18
New Jersey,217721.0,83
New Mexico,47127.0,31
New York,1563003.0,687
North Carolina,485670.0,251
Ohio,696231.0,299
Oklahoma,57115.0,24
Oregon,54135.0,23
Pennsylvania,832571.0,377
Rhode Island,83905.0,43
South Dakota,19956.0,10
Tennessee,235734.0,103
Texas,1495041.0,619
Utah,72745.0,40
Virginia,308322.0,120
Washington,730084.0,309
Wisconsin,116974.0,73
