category,month,total_sales,total_profit
Furniture,Sep,298932.0,51940.0
Furniture,Oct,263068.0,48307.0
Furniture,Mar,333547.0,57788.0
Office Supplies,Feb,780468.0,137177.0
Technology,Jul,310802.0,55566.0
Office Supplies,Dec,950297.0,167572.0
Furniture,Aug,286979.0,51426.0
Office Supplies,Jul,824439.0,144636.0
Office Supplies,Jun,778058.0,139325.0
Technology,Sep,247663.0,42914.0
Technology,Dec,326767.0,57510.0
Technology,Jun,339791.0,61956.0
Office Supplies,Jan,902260.0,162423.0
Technology,Aug,329428.0,57004.0
Technology,Oct,366297.0,61256.0
Technology,Jan,331819.0,61521.0
Office Supplies,Mar,854624.0,143651.0
Office Supplies,Aug,757118.0,137475.0
Office Supplies,Sep,809890.0,140621.0
Office Supplies,Oct,866459.0,150615.0
Furniture,Nov,287288.0,49252.0
Office Supplies,Nov,799834.0,138011.0
Technology,May,316533.0,53958.0
Furniture,Feb,233751.0,42543.0
Office Supplies,Apr,788426.0,139542.0
Furniture,Jan,281417.0,50504.0
Furniture,Jun,286632.0,48788.0
Technology,Nov,343011.0,61780.0
Technology,Mar,293614.0,51795.0
Technology,Feb,296635.0,50514.0
Furniture,Apr,329422.0,58313.0
Technology,Apr,320997.0,55917.0
Furniture,Dec,312590.0,56618.0
Office Supplies,May,854979.0,152248.0
Furniture,Jul,264432.0,46113.0
Furniture,May,309290.0,56826.0
