region,month_name,total_sales
South,Mar,255053.0
South,Jan,222234.0
East,Apr,356385.0
East,Nov,359251.0
Central,May,309558.0
East,Mar,324515.0
Central,Oct,268115.0
South,Nov,190455.0
Central,Apr,294091.0
South,Jul,175807.0
Central,Mar,316967.0
East,Jan,351769.0
West,Apr,368279.0
East,Sep,317627.0
South,Sep,212017.0
West,Aug,347470.0
Central,Nov,291767.0
South,Feb,234346.0
West,Mar,365979.0
South,Dec,257846.0
East,Feb,316944.0
West,Dec,430281.0
West,Sep,337394.0
Central,Sep,279206.0
South,Aug,234289.0
East,Jun,297401.0
West,Jan,422832.0
South,Apr,193066.0
Central,Dec,316393.0
West,Oct,389171.0
Central,Jun,279745.0
Central,Aug,246350.0
East,Oct,391468.0
West,Jun,376360.0
West,Jul,359850.0
West,Nov,372987.0
East,Dec,379355.0
South,Jun,214579.0
East,Jul,334925.0
East,May,306523.0
South,Oct,229552.0
Central,Jul,285600.0
Central,Jan,301745.0
East,Aug,354552.0
Central,Feb,281456.0
South,May,224667.0
West,May,389871.0
West,Feb,304989.0
