segment,month_name,total_sales,total_profit
Corporate,Oct,342890.0,58440.0
Home Office,Jul,202672.0,34824.0
Consumer,Jul,508215.0,91081.0
Corporate,Mar,307531.0,53489.0
Consumer,Nov,487475.0,84227.0
Home Office,Aug,169208.0,29504.0
Consumer,Aug,546481.0,100064.0
Corporate,Aug,295244.0,52767.0
Home Office,Apr,183754.0,33010.0
Consumer,Jun,503695.0,90344.0
Consumer,May,530486.0,94544.0
Home Office,Sep,163033.0,27155.0
Corporate,Jul,280958.0,51412.0
Corporate,Dec,406625.0,73651.0
Corporate,May,336710.0,58871.0
Corporate,Apr,318065.0,55427.0
Home Office,May,185228.0,34119.0
Home Office,Jan,209578.0,38030.0
Home Office,Jun,170153.0,31828.0
Consumer,Sep,550877.0,95309.0
Home Office,Mar,216376.0,34947.0
Consumer,Apr,533587.0,96065.0
Home Office,Nov,204086.0,35905.0
Home Office,Oct,214154.0,37002.0
Consumer,Dec,592441.0,107213.0
Corporate,Nov,364626.0,61027.0
Corporate,Sep,300345.0,52732.0
Corporate,Feb,312683.0,52880.0
Home Office,Feb,178489.0,32131.0
Consumer,Mar,590147.0,104619.0
Consumer,Oct,561634.0,96977.0
Corporate,Jan,374504.0,65820.0
Consumer,Jan,530932.0,98408.0
Corporate,Jun,308315.0,54860.0
Home Office,Dec,192049.0,32454.0
Consumer,Feb,494309.0,88012.0
