category,month,total_sales,total_profit
Furniture,Sep,290200.0,50051.0
Furniture,Oct,256451.0,47170.0
Furniture,Mar,321762.0,56445.0
Office Supplies,Feb,759674.0,133301.0
Technology,Jul,301787.0,53790.0
Office Supplies,Dec,931874.0,164764.0
Furniture,Aug,282867.0,50605.0
Office Supplies,Jul,799524.0,141293.0
Office Supplies,Jun,753961.0,134772.0
Technology,Sep,238510.0,41275.0
Technology,Dec,321855.0,56459.0
Technology,Jun,329122.0,59835.0
Office Supplies,Jan,883017.0,159298.0
Technology,Aug,316736.0,54462.0
Technology,Oct,359156.0,60175.0
Technology,Jan,321230.0,59574.0
Office Supplies,Mar,832629.0,140304.0
Office Supplies,Aug,741132.0,134236.0
Office Supplies,Sep,791276.0,136938.0
Office Supplies,Oct,830444.0,143240.0
Furniture,Nov,281303.0,48123.0
Office Supplies,Nov,783586.0,135185.0
Technology,May,300308.0,52023.0
Furniture,Feb,227194.0,41562.0
Office Supplies,Apr,766754.0,135453.0
Furniture,Jan,277880.0,49751.0
Furniture,Jun,276907.0,47275.0
Technology,Nov,337072.0,60501.0
Technology,Mar,284638.0,50333.0
Technology,Feb,280615.0,47125.0
Furniture,Apr,321543.0,57154.0
Technology,Apr,305015.0,53037.0
Furniture,Dec,307198.0,55598.0
Office Supplies,May,833122.0,148393.0
Furniture,Jul,253611.0,44375.0
Furniture,May,301044.0,55638.0
