region,month_name,total_sales
South,Mar,264877.0
South,Jan,231637.0
East,Apr,390259.0
East,Nov,379557.0
Central,May,325069.0
East,Mar,344782.0
Central,Oct,280951.0
South,Nov,199325.0
Central,Apr,305805.0
South,Jul,187075.0
Central,Mar,331226.0
East,Jan,378923.0
West,Apr,389034.0
East,Sep,350393.0
South,Sep,231243.0
West,Aug,360632.0
Central,Nov,314310.0
South,Feb,237680.0
West,Mar,384980.0
South,Dec,272715.0
East,Feb,330988.0
West,Dec,456587.0
West,Sep,345881.0
Central,Sep,290001.0
South,Aug,248852.0
East,Jun,311439.0
West,Jan,441090.0
South,Apr,199594.0
Central,Dec,323757.0
West,Oct,407824.0
Central,Jun,304866.0
Central,Aug,260579.0
East,Oct,414263.0
West,Jun,408746.0
West,Jul,374576.0
West,Nov,391302.0
East,Dec,396549.0
South,Jun,222620.0
East,Jul,366901.0
East,May,321462.0
South,Oct,239826.0
Central,Jul,310204.0
Central,Jan,315887.0
East,Aug,367358.0
Central,Feb,294250.0
South,May,242482.0
West,May,404872.0
West,Feb,317874.0
