region,month_name,total_sales
South,Mar,294061.0
South,Jan,257126.0
East,Apr,436514.0
East,Nov,424960.0
Central,May,368779.0
East,Mar,391870.0
Central,Oct,310389.0
South,Nov,220295.0
Central,Apr,327501.0
South,Jul,211488.0
Central,Mar,352184.0
East,Jan,414912.0
West,Apr,415521.0
East,Sep,389250.0
South,Sep,254512.0
West,Aug,396446.0
Central,Nov,339951.0
South,Feb,255148.0
West,Mar,421167.0
South,Dec,293099.0
East,Feb,357406.0
West,Dec,505037.0
West,Sep,388376.0
Central,Sep,307816.0
South,Aug,270824.0
East,Jun,337976.0
West,Jan,479978.0
South,Apr,230087.0
Central,Dec,352945.0
West,Oct,440854.0
Central,Jun,330995.0
Central,Aug,280639.0
East,Oct,456978.0
West,Jun,460958.0
West,Jul,406608.0
West,Nov,430560.0
East,Dec,422402.0
South,Jun,249415.0
East,Jul,409835.0
East,May,364609.0
South,Oct,264305.0
Central,Jul,342939.0
Central,Jan,347828.0
East,Aug,404768.0
Central,Feb,319770.0
South,May,262451.0
West,May,467701.0
West,Feb,348803.0
