state,total_sales,total_customers
Alabama,110032.0,69
Arizona,414041.0,204
Arkansas,86479.0,19
California,3424009.0,1575
Colorado,427847.0,208
Connecticut,136083.0,71
Delaware,112994.0,51
District of Columbia,17100.0,13
Florida,622362.0,256
Georgia,240431.0,139
Illinois,908594.0,435
Indiana,213050.0,102
Iowa,37561.0,21
Kansas,43546.0,10
Kentucky,349695.0,136
Louisiana,85138.0,39
Maryland,52314.0,27
Massachusetts,234059.0,115
Michigan,301633.0,142
Minnesota,257898.0,114
Mississippi,97411.0,46
Missouri,125178.0,62
Nebraska,20843.0,12
Nevada,37964.0,21
New Hampshire,40075.0,23
New Jersey,263708.0,122
New Mexico,48492.0,33
New York,1703840.0,818
North Carolina,527330.0,295
Ohio,786662.0,381
Oklahoma,61971.0,30
Oregon,69088.0,31
Pennsylvania,936676.0,464
Rhode Island,92736.0,52
South Dakota,19956.0,10
Tennessee,256454.0,136
Texas,1639231.0,767
Utah,84269.0,51
Virginia,334691.0,153
Washington,822884.0,392
Wisconsin,124926.0,84
