region,month_name,total_sales
South,Mar,293137.0
South,Jan,252421.0
East,Apr,434119.0
East,Nov,420139.0
Central,May,365482.0
East,Mar,381225.0
Central,Oct,309346.0
South,Nov,218930.0
Central,Apr,326195.0
South,Jul,210466.0
Central,Mar,350319.0
East,Jan,413905.0
West,Apr,413977.0
East,Sep,383362.0
South,Sep,254012.0
West,Aug,394056.0
Central,Nov,337434.0
South,Feb,254118.0
West,Mar,420341.0
South,Dec,290884.0
East,Feb,355302.0
West,Dec,503611.0
West,Sep,385998.0
Central,Sep,307102.0
South,Aug,270824.0
East,Jun,336309.0
West,Jan,479138.0
South,Apr,228343.0
Central,Dec,352155.0
West,Oct,439313.0
Central,Jun,330040.0
Central,Aug,279229.0
East,Oct,443099.0
West,Jun,457711.0
West,Jul,404632.0
West,Nov,429979.0
East,Dec,419658.0
South,Jun,247946.0
East,Jul,404741.0
East,May,358958.0
South,Oct,262753.0
Central,Jul,341862.0
Central,Jan,346751.0
East,Aug,403766.0
Central,Feb,318178.0
South,May,259753.0
West,May,458035.0
West,Feb,347616.0
