category,month,total_sales,total_profit
Furniture,Sep,264452.0,45860.0
Furniture,Oct,233190.0,42754.0
Furniture,Mar,299861.0,52497.0
Office Supplies,Feb,692271.0,121551.0
Technology,Jul,274927.0,49059.0
Office Supplies,Dec,856850.0,152263.0
Furniture,Aug,258459.0,45731.0
Office Supplies,Jul,712963.0,125739.0
Office Supplies,Jun,662247.0,117666.0
Technology,Sep,214884.0,37572.0
Technology,Dec,288577.0,51186.0
Technology,Jun,299569.0,53959.0
Office Supplies,Jan,801484.0,144510.0
Technology,Aug,274419.0,47741.0
Technology,Oct,324784.0,53891.0
Technology,Jan,283327.0,52817.0
Office Supplies,Mar,729645.0,123422.0
Office Supplies,Aug,674995.0,121849.0
Office Supplies,Sep,691528.0,119400.0
Office Supplies,Oct,756485.0,131501.0
Furniture,Nov,250148.0,42587.0
Office Supplies,Nov,692228.0,119720.0
Technology,May,270210.0,46772.0
Furniture,Feb,205810.0,37780.0
Office Supplies,Apr,682708.0,121476.0
Furniture,Jan,249406.0,44113.0
Furniture,Jun,243213.0,43497.0
Technology,Nov,295894.0,52324.0
Technology,Mar,258548.0,45672.0
Technology,Feb,258662.0,43566.0
Furniture,Apr,288490.0,52021.0
Technology,Apr,280198.0,48665.0
Furniture,Dec,267439.0,48943.0
Office Supplies,May,743924.0,132564.0
Furniture,Jul,215386.0,38147.0
Furniture,May,238516.0,44424.0
