region,month_name,total_sales
South,Mar,227722.0
South,Jan,210660.0
East,Apr,327636.0
East,Nov,336284.0
Central,May,292388.0
East,Mar,302756.0
Central,Oct,247789.0
South,Nov,177947.0
Central,Apr,274583.0
South,Jul,157381.0
Central,Mar,300008.0
East,Jan,319035.0
West,Apr,327616.0
East,Sep,291954.0
South,Sep,198206.0
West,Aug,315243.0
Central,Nov,273146.0
South,Feb,216285.0
West,Mar,345559.0
South,Dec,235586.0
East,Feb,300753.0
West,Dec,398014.0
West,Sep,314065.0
Central,Sep,265128.0
South,Aug,210769.0
East,Jun,273378.0
West,Jan,390392.0
South,Apr,178262.0
Central,Dec,298040.0
West,Oct,351725.0
Central,Jun,263150.0
Central,Aug,232493.0
East,Oct,359308.0
West,Jun,335108.0
West,Jul,331517.0
West,Nov,329601.0
East,Dec,349479.0
South,Jun,189985.0
East,Jul,306072.0
East,May,284290.0
South,Oct,216293.0
Central,Jul,259785.0
Central,Jan,272345.0
East,Aug,334584.0
Central,Feb,266076.0
South,May,207393.0
West,May,348427.0
West,Feb,275948.0
