segment,month_name,total_sales,total_profit
Corporate,Oct,442592.0,76698.0
Home Office,Jul,295267.0,50936.0
Consumer,Jul,675821.0,118625.0
Corporate,Mar,420155.0,71722.0
Consumer,Nov,663819.0,115226.0
Home Office,Aug,234041.0,39813.0
Consumer,Aug,715903.0,130608.0
Corporate,Aug,392632.0,69283.0
Home Office,Apr,233224.0,41750.0
Consumer,Jun,723015.0,127168.0
Consumer,May,723084.0,128723.0
Home Office,Sep,219318.0,36754.0
Corporate,Jul,386053.0,70432.0
Corporate,Dec,506553.0,92468.0
Corporate,May,433314.0,75988.0
Corporate,Apr,447141.0,76560.0
Home Office,May,281405.0,51681.0
Home Office,Jan,285171.0,51850.0
Home Office,Jun,242132.0,43455.0
Consumer,Sep,723501.0,125404.0
Home Office,Mar,281689.0,46580.0
Consumer,Apr,714402.0,127675.0
Home Office,Nov,261676.0,45547.0
Home Office,Oct,280580.0,49277.0
Consumer,Dec,790812.0,139887.0
Corporate,Nov,478035.0,83278.0
Corporate,Sep,379051.0,66380.0
Corporate,Feb,394668.0,67187.0
Home Office,Feb,234515.0,41739.0
Consumer,Mar,739589.0,129086.0
Consumer,Oct,725594.0,125096.0
Corporate,Jan,472821.0,83279.0
Consumer,Jan,725663.0,133654.0
Corporate,Jun,397206.0,71603.0
Home Office,Dec,264969.0,44789.0
Consumer,Feb,639884.0,113391.0
