category,month,total_sales,total_profit
Furniture,Sep,249402.0,43382.0
Furniture,Oct,216123.0,39757.0
Furniture,Mar,273230.0,48802.0
Office Supplies,Feb,658436.0,115528.0
Technology,Jul,252022.0,45008.0
Office Supplies,Dec,805506.0,143395.0
Furniture,Aug,241749.0,42936.0
Office Supplies,Jul,636822.0,113341.0
Office Supplies,Jun,592132.0,104937.0
Technology,Sep,204519.0,35617.0
Technology,Dec,269254.0,47534.0
Technology,Jun,282446.0,50984.0
Office Supplies,Jan,725512.0,131490.0
Technology,Aug,247689.0,43149.0
Technology,Oct,290093.0,47716.0
Technology,Jan,254948.0,47589.0
Office Supplies,Mar,682055.0,115122.0
Office Supplies,Aug,637013.0,115517.0
Office Supplies,Sep,632879.0,108575.0
Office Supplies,Oct,695105.0,119048.0
Furniture,Nov,230033.0,38472.0
Office Supplies,Nov,629405.0,108147.0
Technology,May,253452.0,43139.0
Furniture,Feb,196882.0,36012.0
Office Supplies,Apr,627436.0,111795.0
Furniture,Jan,230950.0,40998.0
Furniture,Jun,216331.0,38627.0
Technology,Nov,275572.0,48496.0
Technology,Mar,237160.0,42001.0
Technology,Feb,233093.0,38146.0
Furniture,Apr,256285.0,46181.0
Technology,Apr,260430.0,45567.0
Furniture,Dec,246907.0,45162.0
Office Supplies,May,681950.0,120713.0
Furniture,Jul,196702.0,34747.0
Furniture,May,223097.0,42152.0
