region,month_name,total_sales
South,Mar,285489.0
South,Jan,248178.0
East,Apr,424047.0
East,Nov,405535.0
Central,May,353241.0
East,Mar,375999.0
Central,Oct,300840.0
South,Nov,214649.0
Central,Apr,319135.0
South,Jul,207466.0
Central,Mar,346090.0
East,Jan,403210.0
West,Apr,402678.0
East,Sep,368608.0
South,Sep,245635.0
West,Aug,381175.0
Central,Nov,328897.0
South,Feb,248306.0
West,Mar,409857.0
South,Dec,284267.0
East,Feb,346977.0
West,Dec,483248.0
West,Sep,367639.0
Central,Sep,300704.0
South,Aug,262772.0
East,Jun,326506.0
West,Jan,467036.0
South,Apr,212674.0
Central,Dec,346908.0
West,Oct,427956.0
Central,Jun,324251.0
Central,Aug,273856.0
East,Oct,432750.0
West,Jun,439918.0
West,Jul,388985.0
West,Nov,413832.0
East,Dec,413278.0
South,Jun,239499.0
East,Jul,394224.0
East,May,349358.0
South,Oct,256858.0
Central,Jul,329334.0
Central,Jan,337056.0
East,Aug,393001.0
Central,Feb,310641.0
South,May,254699.0
West,May,447050.0
West,Feb,334485.0
