category,month,total_sales,total_profit
Furniture,Sep,293579.0,50718.0
Furniture,Oct,258961.0,47564.0
Furniture,Mar,323170.0,56665.0
Office Supplies,Feb,765685.0,134506.0
Technology,Jul,307001.0,54957.0
Office Supplies,Dec,939289.0,165905.0
Furniture,Aug,285131.0,51064.0
Office Supplies,Jul,806953.0,142679.0
Office Supplies,Jun,762767.0,136414.0
Technology,Sep,243843.0,42274.0
Technology,Dec,322426.0,56574.0
Technology,Jun,334457.0,60651.0
Office Supplies,Jan,887597.0,160171.0
Technology,Aug,318887.0,54789.0
Technology,Oct,361945.0,60522.0
Technology,Jan,330561.0,61383.0
Office Supplies,Mar,847702.0,142506.0
Office Supplies,Aug,747523.0,135623.0
Office Supplies,Sep,797385.0,138121.0
Office Supplies,Oct,849814.0,147355.0
Furniture,Nov,282999.0,48522.0
Office Supplies,Nov,791087.0,136406.0
Technology,May,312104.0,53226.0
Furniture,Feb,231842.0,42254.0
Office Supplies,Apr,776610.0,137385.0
Furniture,Jan,279442.0,50126.0
Furniture,Jun,280663.0,47886.0
Technology,Nov,338881.0,60775.0
Technology,Mar,287471.0,50727.0
Technology,Feb,282484.0,47274.0
Furniture,Apr,324841.0,57580.0
Technology,Apr,307894.0,53497.0
Furniture,Dec,309586.0,56093.0
Office Supplies,May,842586.0,150089.0
Furniture,Jul,255060.0,44632.0
Furniture,May,305312.0,56162.0
