state,total_sales,total_customers
Alabama,99211.0,59
Arizona,357136.0,148
Arkansas,71422.0,13
California,2921502.0,1137
Colorado,364601.0,152
Connecticut,125077.0,54
Delaware,105748.0,41
District of Columbia,10432.0,6
Florida,558618.0,188
Georgia,202478.0,111
Illinois,759476.0,316
Indiana,188014.0,81
Iowa,34158.0,17
Kansas,37428.0,7
Kentucky,315741.0,97
Louisiana,75745.0,32
Maryland,49477.0,20
Massachusetts,192264.0,79
Michigan,268610.0,111
Minnesota,224376.0,86
Mississippi,84295.0,33
Missouri,104604.0,49
Nebraska,19934.0,10
Nevada,34666.0,17
New Hampshire,30350.0,12
New Jersey,211133.0,75
New Mexico,44224.0,28
New York,1458738.0,601
North Carolina,457798.0,224
Ohio,657461.0,267
Oklahoma,53174.0,21
Oregon,53567.0,21
Pennsylvania,766064.0,334
Rhode Island,77144.0,34
South Dakota,19263.0,9
Tennessee,222805.0,91
Texas,1395941.0,547
Utah,71012.0,37
Virginia,299008.0,107
Washington,670367.0,272
Wisconsin,113454.0,69
