region,month_name,total_sales
South,Mar,251737.0
South,Jan,221038.0
East,Apr,353795.0
East,Nov,357900.0
Central,May,307949.0
East,Mar,322412.0
Central,Oct,265262.0
South,Nov,188780.0
Central,Apr,287098.0
South,Jul,175175.0
Central,Mar,314118.0
East,Jan,348040.0
West,Apr,355095.0
East,Sep,316352.0
South,Sep,210475.0
West,Aug,340450.0
Central,Nov,290996.0
South,Feb,232242.0
West,Mar,362526.0
South,Dec,254464.0
East,Feb,315408.0
West,Dec,427980.0
West,Sep,333085.0
Central,Sep,277165.0
South,Aug,231907.0
East,Jun,296094.0
West,Jan,416137.0
South,Apr,191903.0
Central,Dec,313496.0
West,Oct,387121.0
Central,Jun,276123.0
Central,Aug,245166.0
East,Oct,390650.0
West,Jun,372041.0
West,Jul,357024.0
West,Nov,369625.0
East,Dec,376653.0
South,Jun,211305.0
East,Jul,332013.0
East,May,305519.0
South,Oct,227006.0
Central,Jul,282775.0
Central,Jan,299051.0
East,Aug,353075.0
Central,Feb,278434.0
South,May,222345.0
West,May,387905.0
West,Feb,302920.0
