category,month,total_sales,total_profit
Furniture,Sep,251949.0,43939.0
Furniture,Oct,219052.0,40336.0
Furniture,Mar,287781.0,50236.0
Office Supplies,Feb,664895.0,116716.0
Technology,Jul,255199.0,45545.0
Office Supplies,Dec,813376.0,144965.0
Furniture,Aug,244377.0,43353.0
Office Supplies,Jul,644646.0,114763.0
Office Supplies,Jun,608000.0,107704.0
Technology,Sep,207032.0,36104.0
Technology,Dec,270991.0,47809.0
Technology,Jun,284084.0,51354.0
Office Supplies,Jan,746543.0,134849.0
Technology,Aug,251205.0,43677.0
Technology,Oct,294328.0,48360.0
Technology,Jan,258818.0,48293.0
Office Supplies,Mar,689557.0,116450.0
Office Supplies,Aug,647670.0,117224.0
Office Supplies,Sep,641812.0,110148.0
Office Supplies,Oct,713582.0,122737.0
Furniture,Nov,232019.0,38883.0
Office Supplies,Nov,644541.0,110658.0
Technology,May,258167.0,44242.0
Furniture,Feb,199313.0,36530.0
Office Supplies,Apr,633576.0,112801.0
Furniture,Jan,232964.0,41364.0
Furniture,Jun,227992.0,40582.0
Technology,Nov,276697.0,48654.0
Technology,Mar,240525.0,42757.0
Technology,Feb,243320.0,40792.0
Furniture,Apr,263737.0,47277.0
Technology,Apr,266996.0,46356.0
Furniture,Dec,249458.0,45638.0
Office Supplies,May,701502.0,125079.0
Furniture,Jul,200224.0,35421.0
Furniture,May,225131.0,42442.0
