category,month,total_sales,total_profit
Furniture,Sep,247803.0,43212.0
Furniture,Oct,213926.0,39235.0
Furniture,Mar,272125.0,48616.0
Office Supplies,Feb,653036.0,114646.0
Technology,Jul,248364.0,44175.0
Office Supplies,Dec,791679.0,141945.0
Furniture,Aug,238838.0,42393.0
Office Supplies,Jul,633954.0,112675.0
Office Supplies,Jun,575743.0,103113.0
Technology,Sep,202106.0,35176.0
Technology,Dec,266153.0,47003.0
Technology,Jun,282007.0,50866.0
Office Supplies,Jan,720739.0,130645.0
Technology,Aug,244055.0,42301.0
Technology,Oct,288868.0,47485.0
Technology,Jan,253349.0,47351.0
Office Supplies,Mar,678428.0,114501.0
Office Supplies,Aug,631699.0,114675.0
Office Supplies,Sep,627805.0,107838.0
Office Supplies,Oct,683679.0,117224.0
Furniture,Nov,229465.0,38370.0
Office Supplies,Nov,624470.0,107193.0
Technology,May,252393.0,43074.0
Furniture,Feb,193679.0,35644.0
Office Supplies,Apr,619841.0,110443.0
Furniture,Jan,229927.0,40842.0
Furniture,Jun,215125.0,38469.0
Technology,Nov,273117.0,48072.0
Technology,Mar,236182.0,41782.0
Technology,Feb,231111.0,37667.0
Furniture,Apr,251643.0,45120.0
Technology,Apr,258839.0,45277.0
Furniture,Dec,243437.0,44551.0
Office Supplies,May,674048.0,119299.0
Furniture,Jul,191643.0,34179.0
Furniture,May,221440.0,41933.0
