category,month,total_sales,total_profit
Furniture,Sep,270067.0,46783.0
Furniture,Oct,236246.0,43313.0
Furniture,Mar,304555.0,53330.0
Office Supplies,Feb,706403.0,124169.0
Technology,Jul,280918.0,50089.0
Office Supplies,Dec,875797.0,155384.0
Furniture,Aug,262710.0,46406.0
Office Supplies,Jul,733201.0,129347.0
Office Supplies,Jun,681357.0,121253.0
Technology,Sep,222373.0,38754.0
Technology,Dec,300270.0,52645.0
Technology,Jun,307594.0,55677.0
Office Supplies,Jan,822696.0,148397.0
Technology,Aug,286563.0,49448.0
Technology,Oct,334166.0,55720.0
Technology,Jan,290228.0,53940.0
Office Supplies,Mar,755194.0,127852.0
Office Supplies,Aug,688148.0,124072.0
Office Supplies,Sep,725078.0,125389.0
Office Supplies,Oct,772452.0,133899.0
Furniture,Nov,258258.0,44094.0
Office Supplies,Nov,716322.0,123143.0
Technology,May,275702.0,47695.0
Furniture,Feb,209427.0,38544.0
Office Supplies,Apr,704611.0,125767.0
Furniture,Jan,254613.0,45129.0
Furniture,Jun,258720.0,44735.0
Technology,Nov,309914.0,55523.0
Technology,Mar,266116.0,46893.0
Technology,Feb,264962.0,44696.0
Furniture,Apr,294249.0,53059.0
Technology,Apr,285832.0,49658.0
Furniture,Dec,273541.0,50141.0
Office Supplies,May,765480.0,136400.0
Furniture,Jul,224637.0,39609.0
Furniture,May,252703.0,46247.0
