category,month,total_sales,total_profit
Furniture,Sep,249402.0,43382.0
Furniture,Oct,216530.0,39852.0
Furniture,Mar,284388.0,49612.0
Office Supplies,Feb,660530.0,115972.0
Technology,Jul,252022.0,45008.0
Office Supplies,Dec,806369.0,143514.0
Furniture,Aug,242564.0,43048.0
Office Supplies,Jul,637849.0,113498.0
Office Supplies,Jun,593579.0,105147.0
Technology,Sep,204519.0,35617.0
Technology,Dec,269618.0,47638.0
Technology,Jun,282777.0,51053.0
Office Supplies,Jan,730175.0,132085.0
Technology,Aug,247909.0,43178.0
Technology,Oct,290093.0,47716.0
Technology,Jan,255402.0,47722.0
Office Supplies,Mar,682347.0,115182.0
Office Supplies,Aug,639692.0,115928.0
Office Supplies,Sep,633470.0,108681.0
Office Supplies,Oct,698238.0,119398.0
Furniture,Nov,230033.0,38472.0
Office Supplies,Nov,632148.0,108621.0
Technology,May,253452.0,43139.0
Furniture,Feb,197041.0,36054.0
Office Supplies,Apr,629350.0,112039.0
Furniture,Jan,231164.0,41046.0
Furniture,Jun,216331.0,38627.0
Technology,Nov,275709.0,48530.0
Technology,Mar,237680.0,42067.0
Technology,Feb,233093.0,38146.0
Furniture,Apr,256542.0,46226.0
Technology,Apr,260430.0,45567.0
Furniture,Dec,246992.0,45183.0
Office Supplies,May,695374.0,123973.0
Furniture,Jul,197099.0,34856.0
Furniture,May,223239.0,42166.0
