region,month_name,total_sales
South,Mar,218168.0
South,Jan,191454.0
East,Apr,306686.0
East,Nov,320210.0
Central,May,269396.0
East,Mar,287064.0
Central,Oct,240338.0
South,Nov,168650.0
Central,Apr,260497.0
South,Jul,149345.0
Central,Mar,284072.0
East,Jan,301028.0
West,Apr,300068.0
East,Sep,278148.0
South,Sep,193991.0
West,Aug,282912.0
Central,Nov,262346.0
South,Feb,209660.0
West,Mar,327979.0
South,Dec,218225.0
East,Feb,285361.0
West,Dec,371484.0
West,Sep,294245.0
Central,Sep,248864.0
South,Aug,196424.0
East,Jun,251366.0
West,Jan,362658.0
South,Apr,170376.0
Central,Dec,279002.0
West,Oct,337014.0
Central,Jun,241706.0
Central,Aug,218549.0
East,Oct,336909.0
West,Jun,307018.0
West,Jul,312422.0
West,Nov,306839.0
East,Dec,333967.0
South,Jun,184046.0
East,Jul,291173.0
East,May,273638.0
South,Oct,206717.0
Central,Jul,240616.0
Central,Jan,261295.0
East,Aug,313875.0
Central,Feb,241786.0
South,May,197973.0
West,May,320189.0
West,Feb,252461.0
