region,month_name,total_sales
South,Mar,290104.0
South,Jan,250484.0
East,Apr,427588.0
East,Nov,408982.0
Central,May,353630.0
East,Mar,378077.0
Central,Oct,302891.0
South,Nov,217241.0
Central,Apr,324453.0
South,Jul,209308.0
Central,Mar,348301.0
East,Jan,407593.0
West,Apr,404810.0
East,Sep,372824.0
South,Sep,251420.0
West,Aug,387305.0
Central,Nov,331713.0
South,Feb,249956.0
West,Mar,414188.0
South,Dec,287859.0
East,Feb,349787.0
West,Dec,496667.0
West,Sep,373120.0
Central,Sep,303851.0
South,Aug,264569.0
East,Jun,331288.0
West,Jan,468756.0
South,Apr,224794.0
Central,Dec,348787.0
West,Oct,431754.0
Central,Jun,325801.0
Central,Aug,276549.0
East,Oct,439490.0
West,Jun,446276.0
West,Jul,394128.0
West,Nov,422612.0
East,Dec,416554.0
South,Jun,242905.0
East,Jul,397982.0
East,May,352478.0
South,Oct,260030.0
Central,Jul,333249.0
Central,Jan,341628.0
East,Aug,396010.0
Central,Feb,313274.0
South,May,257653.0
West,May,452809.0
West,Feb,341615.0
