segment,month_name,total_sales,total_profit
Corporate,Oct,243700.0,42330.0
Home Office,Jul,126883.0,22650.0
Consumer,Jul,328235.0,59419.0
Corporate,Mar,215233.0,36254.0
Consumer,Nov,316113.0,53884.0
Home Office,Aug,119840.0,20879.0
Consumer,Aug,359033.0,65210.0
Corporate,Aug,204792.0,35640.0
Home Office,Apr,120363.0,20646.0
Consumer,Jun,330313.0,60111.0
Consumer,May,357791.0,63204.0
Home Office,Sep,93967.0,15409.0
Corporate,Jul,192209.0,35182.0
Corporate,Dec,262535.0,46380.0
Corporate,May,234444.0,41619.0
Corporate,Apr,229972.0,39989.0
Home Office,May,127136.0,23511.0
Home Office,Jan,130789.0,24364.0
Home Office,Jun,103531.0,19215.0
Consumer,Sep,354700.0,60699.0
Home Office,Mar,148609.0,23463.0
Consumer,Apr,343562.0,60942.0
Home Office,Nov,135629.0,23768.0
Home Office,Oct,154586.0,27035.0
Consumer,Dec,387321.0,68413.0
Corporate,Nov,246225.0,40017.0
Corporate,Sep,195825.0,34234.0
Corporate,Feb,216356.0,36195.0
Home Office,Feb,110968.0,19778.0
Consumer,Mar,390281.0,69630.0
Consumer,Oct,381031.0,66323.0
Corporate,Jan,260752.0,45099.0
Consumer,Jan,331947.0,59911.0
Corporate,Jun,202143.0,35660.0
Home Office,Dec,136691.0,22272.0
Consumer,Feb,329297.0,61068.0
