state,sub_category,quantity_sold,sub_category_rank
Alabama,Binders,143,1
Alabama,Paper,142,2
Alabama,Storage,81,3
Alabama,Furnishings,80,4
Alabama,Accessories,71,5
Alabama,Chairs,64,6
Alabama,Art,59,7
Alabama,Phones,48,8
Alabama,Appliances,42,9
Alabama,Tables,40,10
Alabama,Labels,40,10
Alabama,Bookcases,36,12
Alabama,Envelopes,35,13
Alabama,Fasteners,24,14
Alabama,Supplies,12,15
Alabama,Machines,5,16
Alabama,Copiers,4,17
Arizona,Paper,559,1
Arizona,Binders,463,2
Arizona,Furnishings,431,3
Arizona,Phones,359,4
Arizona,Art,358,5
Arizona,Accessories,317,6
Arizona,Storage,224,7
Arizona,Appliances,212,8
Arizona,Chairs,197,9
Arizona,Labels,165,10
Arizona,Envelopes,113,11
Arizona,Bookcases,103,12
Arizona,Tables,90,13
Arizona,Machines,81,14
Arizona,Supplies,63,15
Arizona,Fasteners,60,16
Arizona,Copiers,26,17
Arkansas,Paper,69,1
Arkansas,Phones,57,2
Arkansas,Art,56,3
Arkansas,Furnishings,53,4
Arkansas,Binders,43,5
Arkansas,Storage,37,6
Arkansas,Chairs,28,7
Arkansas,Accessories,24,8
Arkansas,Fasteners,24,8
Arkansas,Appliances,18,10
Arkansas,Labels,18,10
Arkansas,Tables,18,10
Arkansas,Machines,8,13
Arkansas,Supplies,7,14
Arkansas,Bookcases,5,15
Arkansas,Envelopes,4,16
California,Paper,4078,1
California,Binders,3018,2
California,Phones,2834,3
California,Furnishings,2634,4
California,Art,2536,5
California,Accessories,2195,6
California,Storage,1981,7
California,Appliances,1487,8
California,Chairs,1314,9
California,Labels,1049,10
California,Machines,942,11
California,Envelopes,921,12
California,Tables,834,13
California,Bookcases,770,14
California,Fasteners,671,15
California,Supplies,569,16
California,Copiers,195,17
Colorado,Paper,478,1
Colorado,Binders,476,2
Colorado,Furnishings,363,3
Colorado,Phones,363,3
Colorado,Art,325,5
Colorado,Storage,288,6
Colorado,Accessories,254,7
Colorado,Appliances,202,8
Colorado,Envelopes,152,9
Colorado,Chairs,139,10
Colorado,Machines,138,11
Colorado,Tables,121,12
Colorado,Labels,121,12
Colorado,Bookcases,107,14
Colorado,Fasteners,86,15
Colorado,Supplies,73,16
Colorado,Copiers,16,17
Connecticut,Paper,157,1
Connecticut,Phones,129,2
Connecticut,Art,112,3
Connecticut,Binders,94,4
Connecticut,Furnishings,94,4
Connecticut,Accessories,93,6
Connecticut,Storage,61,7
Connecticut,Appliances,57,8
Connecticut,Chairs,53,9
Connecticut,Machines,48,10
Connecticut,Labels,48,10
Connecticut,Fasteners,35,12
Connecticut,Bookcases,32,13
Connecticut,Tables,19,14
Connecticut,Supplies,18,15
Connecticut,Envelopes,14,16
Connecticut,Copiers,7,17
Delaware,Paper,154,1
Delaware,Storage,130,2
Delaware,Furnishings,111,3
Delaware,Accessories,101,4
Delaware,Phones,84,5
Delaware,Art,64,6
Delaware,Binders,63,7
Delaware,Appliances,59,8
Delaware,Chairs,56,9
Delaware,Machines,43,10
Delaware,Envelopes,33,11
Delaware,Tables,30,12
Delaware,Supplies,30,12
Delaware,Bookcases,20,14
Delaware,Labels,20,14
Delaware,Fasteners,18,16
Delaware,Copiers,5,17
District of Columbia,Paper,41,1
District of Columbia,Phones,22,2
District of Columbia,Labels,16,3
District of Columbia,Binders,15,4
District of Columbia,Furnishings,14,5
District of Columbia,Tables,14,5
District of Columbia,Art,11,7
District of Columbia,Supplies,11,7
District of Columbia,Envelopes,10,9
District of Columbia,Appliances,9,10
District of Columbia,Chairs,8,11
District of Columbia,Fasteners,7,12
District of Columbia,Machines,3,13
Florida,Paper,781,1
Florida,Binders,628,2
Florida,Furnishings,563,3
Florida,Art,462,4
Florida,Phones,461,5
Florida,Accessories,452,6
Florida,Storage,321,7
Florida,Appliances,277,8
Florida,Chairs,257,9
Florida,Labels,223,10
Florida,Machines,202,11
Florida,Tables,193,12
Florida,Fasteners,137,13
Florida,Envelopes,130,14
Florida,Bookcases,117,15
Florida,Supplies,110,16
Florida,Copiers,18,17
Georgia,Paper,345,1
Georgia,Binders,298,2
Georgia,Phones,250,3
Georgia,Furnishings,214,4
Georgia,Art,200,5
Georgia,Storage,138,6
Georgia,Chairs,131,7
Georgia,Accessories,124,8
Georgia,Appliances,111,9
Georgia,Tables,92,10
Georgia,Labels,74,11
Georgia,Machines,66,12
Georgia,Bookcases,51,13
Georgia,Fasteners,41,14
Georgia,Envelopes,31,15
Georgia,Supplies,28,16
Georgia,Copiers,5,17
Illinois,Paper,1129,1
Illinois,Binders,775,2
Illinois,Phones,704,3
Illinois,Furnishings,661,4
Illinois,Accessories,578,5
Illinois,Art,530,6
Illinois,Storage,494,7
Illinois,Appliances,372,8
Illinois,Chairs,348,9
Illinois,Machines,318,10
Illinois,Labels,294,11
Illinois,Tables,240,12
Illinois,Bookcases,235,13
Illinois,Envelopes,186,14
Illinois,Supplies,179,15
Illinois,Fasteners,143,16
Illinois,Copiers,29,17
Indiana,Paper,244,1
Indiana,Phones,210,2
Indiana,Accessories,177,3
Indiana,Binders,174,4
Indiana,Furnishings,134,5
Indiana,Art,125,6
Indiana,Storage,98,7
Indiana,Labels,82,8
Indiana,Appliances,68,9
Indiana,Chairs,61,10
Indiana,Envelopes,47,11
Indiana,Tables,37,12
Indiana,Fasteners,32,13
Indiana,Supplies,30,14
Indiana,Bookcases,29,15
Indiana,Machines,29,15
Indiana,Copiers,11,17
Iowa,Binders,51,1
Iowa,Storage,47,2
Iowa,Furnishings,41,3
Iowa,Paper,38,4
Iowa,Phones,28,5
