category,month,total_sales,total_profit
Furniture,Sep,255274.0,44370.0
Furniture,Oct,220341.0,40563.0
Furniture,Mar,289481.0,50552.0
Office Supplies,Feb,670450.0,117778.0
Technology,Jul,256486.0,45833.0
Office Supplies,Dec,830814.0,148160.0
Furniture,Aug,247912.0,44033.0
Office Supplies,Jul,668855.0,119820.0
Office Supplies,Jun,624842.0,111335.0
Technology,Sep,209222.0,36509.0
Technology,Dec,274101.0,48323.0
Technology,Jun,287134.0,51880.0
Office Supplies,Jan,768675.0,139215.0
Technology,Aug,258268.0,44946.0
Technology,Oct,297409.0,48905.0
Technology,Jan,263199.0,49083.0
Office Supplies,Mar,702228.0,118831.0
Office Supplies,Aug,654442.0,118259.0
Office Supplies,Sep,652915.0,112116.0
Office Supplies,Oct,720081.0,123888.0
Furniture,Nov,243061.0,41462.0
Office Supplies,Nov,665192.0,115186.0
Technology,May,262310.0,45138.0
Furniture,Feb,200120.0,36652.0
Office Supplies,Apr,645254.0,114681.0
Furniture,Jan,237199.0,41962.0
Furniture,Jun,230567.0,41139.0
Technology,Nov,284377.0,50119.0
Technology,Mar,245621.0,43566.0
Technology,Feb,248736.0,41842.0
Furniture,Apr,266588.0,47796.0
Technology,Apr,270755.0,47075.0
Furniture,Dec,258334.0,47487.0
Office Supplies,May,721107.0,128587.0
Furniture,Jul,205789.0,36345.0
Furniture,May,227122.0,42683.0
